0.90022	0.34035	0.54879	0.55979	0.92310	0.92277	0.93437	0.92613	0.92713	0.84240	0.38911	0.40620	0.66499	0.15312	0.03472	0.21375	0.65116	0.14764	0.93011	0.74162	0.49000	0.82051	0.48730	0.30559	0.93417	0.88772	0.93534	0.91369	0.81490	0.93394	0.91084	0.92007	0.93152	0.18067	0.33903	0.83273	0.88230	0.90140	0.61159	0.83521	0.86479	0.86578	0.52780	0.19434	0.01765	0.72800	0.60253	0.90786	0.25062	0.06996	e
0.92515	0.34733	0.59356	0.63676	0.94230	0.94190	0.95077	0.94416	0.94535	0.88118	0.41980	0.39165	0.71691	0.16898	0.03788	0.25776	0.71031	0.18889	0.94758	0.73619	0.50905	0.84739	0.44812	0.32386	0.95063	0.91567	0.95150	0.92693	0.83500	0.95034	0.93309	0.93997	0.94852	0.18350	0.36774	0.84915	0.87894	0.92604	0.64435	0.83764	0.88071	0.89684	0.56494	0.20419	0.01570	0.72774	0.57071	0.92569	0.25883	0.09119	e
0.94385	0.35261	0.62934	0.70120	0.95671	0.95626	0.96308	0.95771	0.95901	0.91043	0.44523	0.37754	0.75942	0.18380	0.04122	0.30172	0.75858	0.23283	0.96069	0.72959	0.51889	0.86811	0.41221	0.33921	0.96297	0.93664	0.96363	0.93387	0.84734	0.96264	0.94979	0.95490	0.96126	0.18479	0.39095	0.86116	0.86777	0.94452	0.66731	0.83046	0.89247	0.92028	0.59945	0.20909	0.01423	0.71991	0.53283	0.93945	0.26594	0.11468	e
0.95788	0.35666	0.65759	0.75403	0.96751	0.96703	0.97231	0.96789	0.96925	0.93246	0.46614	0.36441	0.79393	0.19751	0.04462	0.34399	0.79752	0.27728	0.97052	0.72288	0.52191	0.88401	0.38071	0.35217	0.97223	0.95238	0.97272	0.93566	0.85371	0.97186	0.96232	0.96611	0.97081	0.18496	0.40931	0.86988	0.85060	0.95839	0.68269	0.81585	0.90121	0.93795	0.63081	0.21021	0.01315	0.70700	0.49266	0.95011	0.27243	0.13942	e
0.96840	0.35984	0.67969	0.79674	0.97562	0.97512	0.97923	0.97553	0.97694	0.94905	0.48325	0.35254	0.82179	0.21005	0.04798	0.38339	0.82868	0.32034	0.97789	0.71672	0.52021	0.89614	0.35404	0.36322	0.97917	0.96419	0.97954	0.93341	0.85563	0.97876	0.97171	0.97452	0.97797	0.18432	0.42356	0.87619	0.82937	0.96878	0.69238	0.79603	0.90777	0.95125	0.65877	0.20867	0.01237	0.69105	0.45302	0.95837	0.27859	0.16442	e
0.97629	0.36243	0.69687	0.83092	0.98170	0.98119	0.98442	0.98128	0.98270	0.96153	0.49720	0.34202	0.84419	0.22143	0.05120	0.41915	0.85347	0.36062	0.98341	0.71146	0.51547	0.90538	0.33213	0.37271	0.98438	0.97305	0.98465	0.92817	0.85433	0.98394	0.97876	0.98083	0.98333	0.18315	0.43439	0.88073	0.80591	0.97658	0.69797	0.77302	0.91278	0.96124	0.68332	0.20537	0.01183	0.67366	0.41578	0.96481	0.28462	0.18876	e
0.98221	0.36463	0.71016	0.85806	0.98626	0.98575	0.98832	0.98559	0.98703	0.97092	0.50857	0.33284	0.86213	0.23167	0.05423	0.45094	0.87310	0.39724	0.98756	0.70725	0.50897	0.91237	0.31465	0.38093	0.98828	0.97970	0.98849	0.92093	0.85081	0.98781	0.98405	0.98557	0.98735	0.18165	0.44244	0.88397	0.78179	0.98243	0.70070	0.74857	0.91669	0.96874	0.70462	0.20103	0.01147	0.65603	0.38201	0.96984	0.29062	0.21174	e
0.98665	0.36661	0.72041	0.87951	0.98968	0.98917	0.99124	0.98883	0.99027	0.97798	0.51785	0.32492	0.87649	0.24082	0.05701	0.47869	0.88860	0.42976	0.99067	0.70412	0.50167	0.91764	0.30114	0.38811	0.99121	0.98468	0.99137	0.91257	0.84586	0.99071	0.98802	0.98912	0.99037	0.17998	0.44826	0.88629	0.75825	0.98682	0.70154	0.72407	0.91980	0.97436	0.72292	0.19618	0.01125	0.63898	0.35218	0.97377	0.29661	0.23289	e
0.98998	0.36845	0.72832	0.89638	0.99225	0.99174	0.99343	0.99127	0.99270	0.98328	0.52543	0.31815	0.88795	0.24894	0.05953	0.50255	0.90080	0.45809	0.99300	0.70197	0.49422	0.92161	0.29107	0.39441	0.99341	0.98842	0.99353	0.90380	0.84008	0.99288	0.99100	0.99179	0.99262	0.17826	0.45234	0.88794	0.73615	0.99011	0.70121	0.70054	0.92234	0.97857	0.73851	0.19120	0.01114	0.62303	0.32636	0.97686	0.30259	0.25191	e
0.99248	0.37021	0.73442	0.90961	0.99418	0.99366	0.99507	0.99311	0.99452	0.98727	0.53164	0.31241	0.89709	0.25611	0.06177	0.52281	0.91038	0.48238	0.99475	0.70070	0.48705	0.92457	0.28390	0.39997	0.99506	0.99123	0.99514	0.89517	0.83395	0.99451	0.99323	0.99379	0.99431	0.17657	0.45507	0.88911	0.71605	0.99258	0.70022	0.67864	0.92447	0.98172	0.75173	0.18634	0.01110	0.60847	0.30438	0.97929	0.30851	0.26870	e
0.99435	0.37193	0.73914	0.91994	0.99562	0.99511	0.99630	0.99449	0.99589	0.99027	0.53675	0.30757	0.90438	0.26240	0.06373	0.53981	0.91790	0.50293	0.99606	0.70017	0.48042	0.92678	0.27913	0.40488	0.99629	0.99333	0.99636	0.88707	0.82778	0.99572	0.99490	0.99529	0.99558	0.17498	0.45677	0.88995	0.69824	0.99443	0.69893	0.65877	0.92629	0.98406	0.76286	0.18175	0.01112	0.59545	0.28591	0.98121	0.31432	0.28327	e
0.99576	0.37361	0.74282	0.92799	0.99670	0.99620	0.99723	0.99553	0.99692	0.99253	0.54096	0.30351	0.91018	0.26790	0.06544	0.55392	0.92379	0.52010	0.99705	0.70022	0.47446	0.92841	0.27629	0.40921	0.99722	0.99490	0.99727	0.87974	0.82182	0.99663	0.99616	0.99642	0.99653	0.17351	0.45770	0.89055	0.68281	0.99582	0.69758	0.64111	0.92787	0.98581	0.77220	0.17753	0.01117	0.58397	0.27056	0.98274	0.31996	0.29573	e
0.99681	0.37526	0.74571	0.93425	0.99752	0.99702	0.99792	0.99631	0.99769	0.99422	0.54445	0.30011	0.91481	0.27268	0.06691	0.56553	0.92840	0.53429	0.99779	0.70073	0.46924	0.92961	0.27499	0.41305	0.99791	0.99608	0.99795	0.87330	0.81623	0.99730	0.99710	0.99726	0.99724	0.17219	0.45808	0.89098	0.66969	0.99686	0.69632	0.62567	0.92927	0.98710	0.78002	0.17372	0.01125	0.57399	0.25794	0.98395	0.32538	0.30626	e
0.99760	0.37687	0.74800	0.93909	0.99812	0.99763	0.99844	0.99690	0.99826	0.99549	0.54736	0.29727	0.91849	0.27682	0.06817	0.57498	0.93200	0.54592	0.99834	0.70157	0.46473	0.93049	0.27486	0.41642	0.99844	0.99697	0.99846	0.86779	0.81108	0.99781	0.99780	0.99789	0.99778	0.17103	0.45805	0.89129	0.65875	0.99764	0.69524	0.61238	0.93050	0.98806	0.78655	0.17033	0.01134	0.56538	0.24767	0.98491	0.33053	0.31503	e
0.99819	0.37844	0.74984	0.94284	0.99858	0.99809	0.99883	0.99735	0.99870	0.99645	0.54979	0.29491	0.92143	0.28040	0.06924	0.58261	0.93481	0.55534	0.99875	0.70264	0.46091	0.93113	0.27560	0.41939	0.99883	0.99763	0.99885	0.86318	0.80644	0.99819	0.99833	0.99837	0.99818	0.17002	0.45775	0.89152	0.64976	0.99823	0.69436	0.60107	0.93160	0.98877	0.79198	0.16734	0.01144	0.55803	0.23938	0.98568	0.33536	0.32227	e
0.99864	0.37994	0.75135	0.94572	0.99892	0.99844	0.99912	0.99768	0.99902	0.99717	0.55183	0.29296	0.92376	0.28347	0.07013	0.58870	0.93700	0.56292	0.99907	0.70385	0.45771	0.93160	0.27696	0.42199	0.99912	0.99813	0.99914	0.85940	0.80230	0.99847	0.99873	0.99873	0.99848	0.16917	0.45728	0.89169	0.64252	0.99867	0.69370	0.59157	0.93258	0.98930	0.79649	0.16475	0.01154	0.55180	0.23275	0.98629	0.33985	0.32818	e
0.99897	0.38136	0.75259	0.94793	0.99918	0.99870	0.99934	0.99794	0.99926	0.99771	0.55354	0.29133	0.92562	0.28610	0.07089	0.59353	0.93871	0.56897	0.99930	0.70513	0.45505	0.93193	0.27873	0.42425	0.99934	0.99850	0.99935	0.85638	0.79867	0.99868	0.99903	0.99899	0.99871	0.16846	0.45671	0.89182	0.63677	0.99900	0.69325	0.58366	0.93345	0.98968	0.80024	0.16251	0.01164	0.54655	0.22749	0.98678	0.34399	0.33294	e
0.99922	0.38271	0.75364	0.94962	0.99938	0.99890	0.99951	0.99813	0.99945	0.99811	0.55499	0.28999	0.92710	0.28835	0.07152	0.59730	0.94004	0.57375	0.99947	0.70642	0.45287	0.93217	0.28075	0.42621	0.99950	0.99878	0.99951	0.85400	0.79552	0.99884	0.99925	0.99919	0.99888	0.16788	0.45610	0.89191	0.63229	0.99924	0.69298	0.57714	0.93423	0.98996	0.80335	0.16059	0.01174	0.54215	0.22338	0.98718	0.34776	0.33675	e
0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	0.00167	e
0.00431	0.09964	0.00481	0.00232	0.05573	0.06334	0.12888	0.12030	0.06170	0.00355	0.00718	0.14855	0.00584	0.00685	0.00869	0.00549	0.00862	0.00194	0.09122	0.22402	0.00271	0.07223	0.23825	0.00880	0.13187	0.00368	0.14367	0.10126	0.01819	0.15790	0.01288	0.04607	0.13483	0.02501	0.00383	0.12288	0.19767	0.00473	0.00518	0.06097	0.13435	0.00982	0.10995	0.00404	0.03969	0.02970	0.14746	0.17354	0.02122	0.00172	e
0.03034	0.25158	0.03022	0.00541	0.07803	0.16706	0.29294	0.24534	0.13606	0.01247	0.05277	0.31414	0.01628	0.04248	0.02396	0.04014	0.03268	0.00264	0.17738	0.36182	0.01771	0.20423	0.42612	0.06503	0.22765	0.02246	0.26871	0.19754	0.04646	0.28795	0.02185	0.06398	0.29268	0.11154	0.08989	0.26678	0.30725	0.01299	0.04483	0.25705	0.26936	0.03042	0.24661	0.07422	0.15749	0.14405	0.31745	0.35835	0.04607	0.00699	e
0.11733	0.40648	0.11127	0.01271	0.08291	0.28407	0.44286	0.35560	0.20230	0.03536	0.17182	0.46432	0.03572	0.14425	0.05250	0.15363	0.08366	0.00373	0.25332	0.42980	0.08901	0.35003	0.56885	0.19686	0.29755	0.09118	0.37484	0.28302	0.08545	0.39912	0.03027	0.06854	0.44069	0.25986	0.29519	0.41150	0.36621	0.02966	0.17746	0.43843	0.39539	0.06970	0.38738	0.27582	0.32272	0.31267	0.46896	0.51099	0.07474	0.03596	e
0.25248	0.54009	0.23912	0.02506	0.07969	0.39477	0.56514	0.44826	0.24892	0.07519	0.31935	0.58800	0.06366	0.28742	0.10262	0.31200	0.15639	0.00514	0.31708	0.44919	0.22690	0.48138	0.67635	0.34875	0.34778	0.21130	0.46415	0.35447	0.12999	0.49251	0.03961	0.06827	0.56355	0.41568	0.46861	0.53955	0.39952	0.05640	0.34800	0.57812	0.50858	0.12542	0.51530	0.45344	0.47742	0.46753	0.59170	0.62949	0.10560	0.11097	e
0.39279	0.64800	0.37493	0.04185	0.07347	0.49110	0.66010	0.52633	0.27071	0.12739	0.45435	0.68566	0.09638	0.42831	0.18548	0.46151	0.23550	0.00685	0.36860	0.44141	0.37943	0.59061	0.75712	0.48358	0.38284	0.34507	0.53989	0.41060	0.17390	0.56801	0.05160	0.06800	0.65985	0.55000	0.60085	0.64511	0.42196	0.09186	0.49915	0.68342	0.60741	0.18757	0.62360	0.58946	0.60333	0.59201	0.68761	0.71980	0.13725	0.22353	e
0.51604	0.73254	0.49601	0.06152	0.06673	0.57105	0.73116	0.59329	0.26716	0.18332	0.56462	0.76126	0.12914	0.54875	0.30368	0.58520	0.30738	0.00891	0.40827	0.42238	0.51425	0.67829	0.81774	0.59276	0.40628	0.46623	0.60516	0.45072	0.21197	0.62582	0.06849	0.07111	0.73254	0.65745	0.70042	0.72895	0.44118	0.13226	0.61960	0.76251	0.69121	0.24523	0.71138	0.69192	0.70094	0.68797	0.76138	0.78814	0.16867	0.34659	e
0.61695	0.79768	0.59589	0.08242	0.06058	0.63535	0.78158	0.65137	0.24360	0.23548	0.64983	0.81917	0.15833	0.64603	0.43776	0.68281	0.36452	0.01147	0.43676	0.40174	0.62389	0.74742	0.86324	0.67764	0.42109	0.56611	0.66218	0.47415	0.24080	0.66645	0.09287	0.08083	0.78493	0.74075	0.77520	0.79413	0.45988	0.17319	0.71240	0.82185	0.76011	0.29108	0.78051	0.76886	0.77517	0.76055	0.81762	0.83967	0.19922	0.46173	e
0.69687	0.84736	0.67519	0.10360	0.05546	0.68578	0.81374	0.70153	0.20950	0.28004	0.71305	0.86323	0.18235	0.72260	0.56219	0.75833	0.40485	0.01473	0.45524	0.38424	0.71003	0.80139	0.89737	0.74209	0.42977	0.64433	0.71214	0.48033	0.25894	0.69067	0.12671	0.10041	0.81948	0.80438	0.83133	0.84415	0.47759	0.21148	0.78299	0.86637	0.81521	0.32227	0.83392	0.82661	0.83118	0.81459	0.86024	0.87845	0.22852	0.56173	e
0.75903	0.88501	0.73679	0.12484	0.05148	0.72454	0.82945	0.74416	0.17344	0.31642	0.75802	0.89662	0.20125	0.78212	0.66515	0.81621	0.43000	0.01897	0.46538	0.37155	0.77659	0.84325	0.92298	0.79016	0.43419	0.70331	0.75554	0.46950	0.26670	0.69957	0.17009	0.13192	0.83778	0.85263	0.87344	0.88225	0.49256	0.24564	0.83639	0.89977	0.85836	0.33933	0.87468	0.86993	0.87330	0.85405	0.89236	0.90761	0.25630	0.64535	e
0.80681	0.91345	0.78397	0.14630	0.04865	0.75378	0.83070	0.77965	0.14038	0.34585	0.78833	0.92185	0.21583	0.82809	0.74600	0.86032	0.44335	0.02442	0.46909	0.36366	0.82755	0.87556	0.94218	0.82542	0.43571	0.74609	0.79274	0.44356	0.26566	0.69481	0.22077	0.17489	0.84106	0.88908	0.90503	0.91112	0.50326	0.27545	0.87665	0.92481	0.89171	0.34466	0.90559	0.90242	0.90494	0.88204	0.91641	0.92953	0.28232	0.71377	e
0.84319	0.93489	0.81971	0.16814	0.04690	0.77552	0.82008	0.80861	0.11222	0.37009	0.80723	0.94089	0.22705	0.86348	0.80807	0.89383	0.44850	0.03124	0.46814	0.35997	0.86631	0.90043	0.95658	0.85081	0.43521	0.77554	0.82420	0.40618	0.25804	0.67875	0.27513	0.22634	0.83094	0.91655	0.92873	0.93294	0.50906	0.30123	0.90698	0.94360	0.91725	0.34123	0.92894	0.92680	0.92868	0.90098	0.93428	0.94600	0.30631	0.76896	e
0.87062	0.95102	0.84654	0.19034	0.04613	0.79150	0.80077	0.83184	0.08915	0.39072	0.81747	0.95523	0.23569	0.89067	0.85525	0.91923	0.44860	0.03942	0.46403	0.35970	0.89566	0.91951	0.96738	0.86865	0.43326	0.79416	0.85048	0.36208	0.24609	0.65425	0.32950	0.28211	0.80976	0.93723	0.94650	0.94940	0.51028	0.32349	0.92978	0.95769	0.93671	0.33182	0.94654	0.94508	0.94650	0.91283	0.94746	0.95839	0.32807	0.81303	e
0.89107	0.96316	0.86649	0.21267	0.04626	0.80319	0.77603	0.85018	0.07069	0.40894	0.82136	0.96604	0.24234	0.91154	0.89092	0.93846	0.44599	0.04881	0.45797	0.36212	0.91778	0.93413	0.97548	0.88072	0.43021	0.80403	0.87223	0.31583	0.23179	0.62429	0.38100	0.33823	0.78050	0.95279	0.95983	0.96181	0.50783	0.34273	0.94692	0.96826	0.95148	0.31874	0.95979	0.95880	0.95987	0.91918	0.95707	0.96771	0.34745	0.84794	e
0.90611	0.97229	0.88118	0.23479	0.04717	0.81175	0.74877	0.86447	0.05611	0.42558	0.82072	0.97418	0.24740	0.92757	0.91784	0.95299	0.44230	0.05912	0.45084	0.36660	0.93437	0.94531	0.98155	0.88841	0.42631	0.80690	0.89009	0.27096	0.21661	0.59164	0.42776	0.39172	0.74633	0.96449	0.96983	0.97115	0.50291	0.35941	0.95980	0.97618	0.96267	0.30375	0.96976	0.96908	0.96989	0.92138	0.96401	0.97474	0.36445	0.87541	e
0.91695	0.97915	0.89188	0.25633	0.04878	0.81809	0.72127	0.87547	0.04471	0.44113	0.81699	0.98031	0.25116	0.93988	0.93811	0.96396	0.43858	0.06998	0.44331	0.37263	0.94673	0.95386	0.98611	0.89274	0.42173	0.80424	0.90469	0.22972	0.20161	0.55854	0.46887	0.44072	0.71011	0.97328	0.97733	0.97819	0.49672	0.37393	0.96946	0.98213	0.97112	0.28811	0.97725	0.97679	0.97742	0.92051	0.96895	0.98005	0.37914	0.89691	e
0.92454	0.98431	0.89959	0.27695	0.05102	0.82290	0.69512	0.88384	0.03585	0.45589	0.81125	0.98492	0.25385	0.94933	0.95337	0.97223	0.43542	0.08102	0.43583	0.37978	0.95587	0.96038	0.98952	0.89453	0.41658	0.79731	0.91655	0.19324	0.18744	0.52659	0.50411	0.48434	0.67408	0.97989	0.98295	0.98348	0.49031	0.38664	0.97671	0.98658	0.97750	0.27269	0.98289	0.98258	0.98306	0.91748	0.97244	0.98407	0.39169	0.91364	e
0.92962	0.98819	0.90507	0.29638	0.05380	0.82669	0.67124	0.89012	0.02898	0.46998	0.80430	0.98839	0.25563	0.95660	0.96484	0.97847	0.43310	0.09187	0.42870	0.38771	0.96255	0.96537	0.99208	0.89436	0.41097	0.78713	0.92615	0.16182	0.17447	0.49686	0.53367	0.52233	0.63982	0.98486	0.98717	0.98747	0.48450	0.39784	0.98215	0.98993	0.98230	0.25801	0.98713	0.98691	0.98729	0.91301	0.97487	0.98711	0.40234	0.92661	e
0.93279	0.99110	0.90892	0.31443	0.05705	0.82980	0.65011	0.89479	0.02368	0.48345	0.79671	0.99101	0.25665	0.96219	0.97348	0.98316	0.43170	0.10228	0.42210	0.39614	0.96738	0.96917	0.99400	0.89272	0.40501	0.77459	0.93391	0.13527	0.16285	0.46990	0.55804	0.55490	0.60829	0.98860	0.99033	0.99047	0.47986	0.40780	0.98623	0.99243	0.98591	0.24441	0.99031	0.99017	0.99046	0.90764	0.97654	0.98942	0.41132	0.93659	e
0.93449	0.99329	0.91159	0.33102	0.06072	0.83249	0.63181	0.89820	0.01959	0.49627	0.78886	0.99298	0.25704	0.96649	0.97997	0.98669	0.43117	0.11204	0.41613	0.40484	0.97080	0.97207	0.99544	0.88995	0.39879	0.76040	0.94015	0.11315	0.15262	0.44592	0.57782	0.58250	0.57996	0.99141	0.99270	0.99273	0.47676	0.41675	0.98928	0.99431	0.98861	0.23203	0.99270	0.99260	0.99285	0.90177	0.97768	0.99117	0.41891	0.94424	e
0.93507	0.99494	0.91341	0.34611	0.06475	0.83492	0.61622	0.90065	0.01644	0.50839	0.78102	0.99447	0.25691	0.96980	0.98484	0.98933	0.43137	0.12103	0.41081	0.41362	0.97316	0.97428	0.99652	0.88636	0.39238	0.74517	0.94516	0.09491	0.14372	0.42489	0.59363	0.60567	0.55494	0.99352	0.99448	0.99443	0.47536	0.42489	0.99156	0.99572	0.99064	0.22092	0.99450	0.99443	0.99463	0.89570	0.97846	0.99250	0.42535	0.95006	e
0.93483	0.99618	0.91464	0.35974	0.06911	0.83719	0.60307	0.90237	0.01402	0.51978	0.77336	0.99558	0.25638	0.97236	0.98851	0.99130	0.43214	0.12920	0.40613	0.42234	0.97473	0.97598	0.99733	0.88217	0.38587	0.72935	0.94919	0.07996	0.13604	0.40660	0.60609	0.62502	0.53311	0.99510	0.99581	0.99571	0.47570	0.43239	0.99327	0.99678	0.99214	0.21104	0.99585	0.99580	0.99597	0.88962	0.97899	0.99351	0.43085	0.95445	e
0.93397	0.99711	0.91547	0.37196	0.07373	0.83937	0.59202	0.90352	0.01215	0.53039	0.76597	0.99643	0.25553	0.97433	0.99127	0.99277	0.43333	0.13656	0.40204	0.43088	0.97571	0.97728	0.99794	0.87756	0.37932	0.71331	0.95241	0.06777	0.12947	0.39079	0.61576	0.64110	0.51421	0.99630	0.99681	0.99668	0.47773	0.43939	0.99455	0.99757	0.99326	0.20231	0.99687	0.99683	0.99698	0.88368	0.97936	0.99426	0.43563	0.95772	e
0.93267	0.99781	0.91603	0.38289	0.07861	0.84149	0.58274	0.90425	0.01072	0.54018	0.75892	0.99706	0.25444	0.97585	0.99334	0.99386	0.43475	0.14315	0.39849	0.43916	0.97627	0.97828	0.99840	0.87267	0.37279	0.69730	0.95498	0.05785	0.12388	0.37712	0.62314	0.65445	0.49791	0.99720	0.99755	0.99740	0.48130	0.44601	0.99550	0.99816	0.99408	0.19465	0.99763	0.99760	0.99773	0.87794	0.97962	0.99484	0.43985	0.96012	e
0.93106	0.99834	0.91643	0.39261	0.08369	0.84358	0.57487	0.90465	0.00961	0.54913	0.75223	0.99754	0.25319	0.97702	0.99490	0.99466	0.43628	0.14902	0.39541	0.44712	0.97653	0.97905	0.99874	0.86763	0.36632	0.68154	0.95704	0.04981	0.11914	0.36528	0.62868	0.66553	0.48386	0.99787	0.99811	0.99795	0.48624	0.45233	0.99622	0.99861	0.99468	0.18794	0.99821	0.99818	0.99830	0.87245	0.97983	0.99526	0.44365	0.96185	e
0.92924	0.99873	0.91673	0.40125	0.08897	0.84564	0.56811	0.90479	0.00875	0.55724	0.74590	0.99789	0.25183	0.97793	0.99607	0.99524	0.43779	0.15426	0.39274	0.45472	0.97658	0.97965	0.99900	0.86253	0.35997	0.66615	0.95869	0.04328	0.11513	0.35496	0.63273	0.67474	0.47170	0.99838	0.99853	0.99837	0.49237	0.45844	0.99675	0.99894	0.99511	0.18207	0.99864	0.99861	0.99872	0.86724	0.98000	0.99558	0.44714	0.96305	e
0.92729	0.99903	0.91699	0.40892	0.09441	0.84767	0.56220	0.90472	0.00809	0.56453	0.73992	0.99816	0.25041	0.97863	0.99695	0.99566	0.43918	0.15895	0.39041	0.46193	0.97649	0.98013	0.99919	0.85745	0.35375	0.65121	0.96001	0.03797	0.11174	0.34589	0.63562	0.68243	0.46110	0.99877	0.99884	0.99868	0.49949	0.46440	0.99716	0.99919	0.99541	0.17694	0.99896	0.99893	0.99904	0.86229	0.98015	0.99581	0.45042	0.96386	e
